timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477450,3.11,472.70,7.43,6.21,35.10,113.00,668.00,44.70
1759477457,2.01,474.60,7.43,6.24,35.20,115.00,668.00,44.70
1759477464,2.12,477.60,7.43,6.27,35.30,115.00,668.00,44.70
