timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876735,198.67,506.30,7.43,6.65,21.00,68.90,27.90,25.70
1759876742,2.51,434.30,7.43,5.71,21.30,71.00,27.90,26.60
1759876748,2.16,434.10,7.43,5.70,21.30,71.00,27.90,26.60
