timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477623,2.91,491.10,7.43,6.45,39.80,128.00,668.00,50.00
1759477630,64.73,490.70,7.43,6.45,40.00,130.00,668.00,50.10
1759477636,2.48,490.30,7.43,6.44,40.00,130.00,668.00,50.30
