timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477309,3.08,445.90,7.43,5.86,31.90,100.00,668.00,40.90
1759477316,1.69,448.10,7.43,5.89,32.40,102.00,668.00,40.90
1759477323,4.37,450.30,7.43,5.91,32.40,102.00,668.00,40.90
