timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759875950,4.51,423.20,7.43,5.56,12.00,32.40,27.90,13.80
1759875957,2.18,422.90,7.43,5.56,12.40,34.50,27.90,13.90
1759875964,2.64,423.00,7.43,5.56,12.50,34.50,27.90,13.90
