timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876960,3.34,435.10,7.43,5.72,26.80,90.30,27.90,32.00
1759876966,74.81,472.60,7.43,6.21,26.80,92.40,27.90,32.00
1759876974,2.47,434.70,7.43,5.71,26.90,92.40,27.90,32.10
