timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759877010,2.95,435.50,7.43,5.72,28.50,94.50,27.90,33.80
1759877017,92.08,477.80,7.43,6.28,28.50,96.60,27.90,33.80
1759877024,2.41,435.70,7.43,5.72,28.50,96.70,27.90,34.70
