timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477794,4.21,491.50,7.43,6.46,43.60,143.00,668.00,53.80
1759477801,2.17,491.30,7.43,6.45,43.70,145.00,668.00,54.60
1759477808,2.72,491.50,7.43,6.46,43.70,145.00,668.00,54.60
