timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876892,3.95,435.30,7.43,5.72,25.40,83.80,27.90,31.00
1759876899,2.79,434.10,7.43,5.70,25.40,86.00,27.90,31.00
1759876906,2.57,434.30,7.43,5.70,25.50,86.00,27.90,31.00
