timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759875882,3.17,423.40,7.43,5.56,9.38,26.00,27.90,11.70
1759875889,2.38,422.30,7.43,5.55,9.93,28.10,27.90,11.70
1759875896,6.67,422.70,7.43,5.55,9.96,28.10,27.90,12.00
