timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759875927,4.53,423.30,7.43,5.56,11.20,30.30,27.90,13.70
1759875934,2.86,423.10,7.43,5.56,11.60,32.40,27.90,13.70
1759875941,3.35,423.80,7.43,5.57,11.60,32.40,27.90,13.80
