timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477885,3.10,492.40,7.43,6.47,45.90,152.00,668.00,56.90
1759477892,2.46,491.90,7.43,6.46,45.90,154.00,668.00,57.20
1759477898,2.61,491.70,7.43,6.46,45.90,154.00,668.00,57.20
