timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477572,3.23,491.10,7.43,6.45,38.40,124.00,668.00,48.20
1759477579,148.25,564.80,7.43,7.42,38.90,126.00,668.00,48.20
1759477586,1.93,490.40,7.43,6.44,38.90,126.00,668.00,49.00
