timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477930,77.14,492.90,7.43,6.48,46.50,156.00,668.00,57.60
1759477936,2.08,491.70,7.43,6.46,46.50,158.00,668.00,57.90
1759477943,2.71,492.00,7.43,6.46,46.50,158.00,668.00,57.90
