timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477598,3.72,490.90,7.43,6.45,39.70,126.00,668.00,49.10
1759477605,1.93,490.40,7.43,6.44,39.70,128.00,668.00,49.90
1759477612,142.89,543.80,7.43,7.14,39.70,128.00,668.00,49.90
