timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759478025,3.97,493.00,7.43,6.48,49.20,164.00,668.00,60.10
1759478032,2.16,492.40,7.43,6.47,49.20,167.00,668.00,60.10
1759478038,2.17,492.70,7.43,6.47,49.30,167.00,668.00,60.10
