timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477521,3.98,487.60,7.43,6.41,36.80,119.00,668.00,46.30
1759477528,60.07,527.00,7.43,6.92,37.20,122.00,668.00,47.10
1759477535,2.20,490.00,7.43,6.44,37.20,122.00,668.00,47.20
