timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876659,3.22,431.90,7.43,5.67,19.60,62.40,27.90,24.60
1759876666,2.47,431.00,7.43,5.66,19.80,64.50,27.90,24.90
1759876674,3.14,431.80,7.43,5.67,19.80,64.60,27.90,25.00
