timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477772,4.30,492.00,7.43,6.46,42.80,141.00,668.00,52.90
1759477779,84.35,491.70,7.43,6.46,42.90,143.00,668.00,52.90
1759477786,2.28,491.20,7.43,6.45,42.90,143.00,668.00,53.80
