timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477862,219.94,565.20,7.43,7.42,45.60,149.00,668.00,56.50
1759477869,2.23,491.80,7.43,6.46,45.60,152.00,668.00,56.60
1759477876,2.41,491.50,7.43,6.46,45.70,152.00,668.00,56.90
