timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759478151,2.16,493.80,7.43,6.49,51.70,175.00,668.00,63.50
1759478157,2.48,492.90,7.43,6.48,51.70,177.00,668.00,63.50
1759478165,2.01,493.10,7.43,6.48,51.80,177.00,668.00,63.80
