timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477496,133.84,555.60,7.43,7.30,35.80,117.00,668.00,45.40
1759477503,2.54,484.80,7.43,6.37,36.40,119.00,668.00,45.40
1759477510,2.00,485.10,7.43,6.37,36.40,119.00,668.00,45.40
