timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876018,4.63,427.30,7.43,5.61,13.70,38.80,27.90,16.70
1759876025,2.54,426.50,7.43,5.60,13.90,41.00,27.90,16.70
1759876032,2.44,427.60,7.43,5.62,13.90,41.00,27.90,16.80
