timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759875973,7.69,427.20,7.43,5.61,12.80,34.50,27.90,15.50
1759875980,2.96,426.40,7.43,5.60,13.30,36.70,27.90,15.50
1759875986,106.68,426.60,7.43,5.60,13.30,36.70,27.90,15.60
