timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477378,4.39,459.70,7.43,6.04,34.20,107.00,668.00,43.50
1759477385,1.54,461.80,7.43,6.07,34.30,109.00,668.00,43.60
1759477392,88.38,462.50,7.43,6.08,34.40,109.00,668.00,43.90
