timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876937,1.72,434.00,7.43,5.70,26.00,88.10,27.90,31.70
1759876945,4.20,434.60,7.43,5.71,26.00,90.20,27.90,31.70
1759876952,96.21,435.20,7.43,5.72,26.00,90.20,27.90,32.00
