timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759478050,2.40,492.70,7.43,6.47,50.10,167.00,668.00,60.20
1759478057,2.35,492.50,7.43,6.47,50.10,169.00,668.00,60.20
1759478064,2.29,492.60,7.43,6.47,50.10,169.00,668.00,60.30
