timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477262,1.06,428.40,7.43,5.63,29.90,95.90,668.00,39.10
1759477269,3.54,432.00,7.43,5.68,30.70,98.00,668.00,39.10
1759477276,2.42,432.60,7.43,5.68,30.70,98.00,668.00,39.10
