timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477907,3.86,492.10,7.43,6.46,46.20,154.00,668.00,57.30
1759477914,2.21,492.40,7.43,6.47,46.20,156.00,668.00,57.30
1759477921,2.12,492.20,7.43,6.47,46.20,156.00,668.00,57.60
