timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876915,4.48,434.70,7.43,5.71,25.70,86.00,27.90,31.00
1759876922,2.34,434.10,7.43,5.70,25.70,88.10,27.90,31.60
1759876928,2.05,434.00,7.43,5.70,25.70,88.10,27.90,31.60
