timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759478176,2.58,493.20,7.43,6.48,52.00,177.00,668.00,63.90
1759478183,2.28,493.40,7.43,6.48,52.00,179.00,668.00,63.90
1759478190,1.87,493.70,7.43,6.49,52.00,179.00,668.00,64.20
