timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477473,2.68,477.70,7.43,6.27,35.30,115.00,668.00,45.00
1759477480,4.94,480.00,7.43,6.31,35.50,117.00,668.00,45.30
1759477487,2.25,480.50,7.43,6.31,35.60,117.00,668.00,45.30
