timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477648,4.95,491.50,7.43,6.46,40.30,130.00,668.00,50.40
1759477655,1.91,490.70,7.43,6.45,40.30,132.00,668.00,50.40
1759477662,164.46,553.10,7.43,7.27,40.30,132.00,668.00,50.70
