timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876710,2.29,432.10,7.43,5.68,20.20,66.70,27.90,25.40
1759876716,2.34,431.10,7.43,5.66,20.40,68.80,27.90,25.40
1759876724,3.27,431.90,7.43,5.67,20.40,68.80,27.90,25.70
