timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876558,5.09,429.40,7.43,5.64,17.80,53.90,27.90,21.30
1759876565,2.85,428.50,7.43,5.63,18.10,56.00,27.90,21.30
1759876571,5.53,429.10,7.43,5.64,18.10,56.00,27.90,23.00
