timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876803,10.25,436.20,7.43,5.73,23.70,75.30,27.90,28.50
1759876809,3.44,435.20,7.43,5.72,23.80,77.40,27.90,28.50
1759876816,9.48,440.80,7.43,5.79,23.80,77.40,27.90,29.30
