timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477975,2.55,493.10,7.43,6.48,47.50,160.00,668.00,58.00
1759477982,2.15,491.90,7.43,6.46,47.60,162.00,668.00,59.10
1759477988,2.37,492.30,7.43,6.47,47.60,162.00,668.00,59.10
