timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759477355,2.13,454.60,7.43,5.97,33.40,104.00,668.00,41.80
1759477362,2.08,458.50,7.43,6.02,34.00,107.00,668.00,43.40
1759477369,1.76,458.20,7.43,6.02,34.10,107.00,668.00,43.40
