timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876758,16.16,436.00,7.43,5.73,22.10,71.00,27.90,26.70
1759876765,2.97,434.80,7.43,5.71,22.10,73.10,27.90,26.70
1759876771,2.89,434.80,7.43,5.71,22.10,73.10,27.90,27.50
