timestamp,cpu_percent,mem_usage_mb,mem_limit_gb,mem_percent,net_in_mb,net_out_mb,block_in_mb,block_out_mb
1759876848,4.67,434.30,7.43,5.71,24.80,79.60,27.90,30.30
1759876855,2.92,434.10,7.43,5.70,24.90,81.70,27.90,30.30
1759876862,2.50,433.80,7.43,5.70,24.90,81.70,27.90,30.60
